Date,Close,High,Low,Open,Volume
2025-01-02,121.38118743896484,123.81309136239845,120.82671364128525,123.0640682194769,5014300
2025-01-03,122.50959777832031,122.56796109917559,120.70026061598688,122.22749602488317,3988400
2025-01-06,125.13603973388672,126.41035493383434,124.15354853324686,124.15354853324686,6665200
2025-01-07,123.42398071289062,126.1282640104598,122.0426611163415,126.11852689549933,7268800
2025-01-08,124.37728881835938,124.51347483773664,122.33449110611905,123.45316834093063,5744500
2025-01-10,120.08741760253906,123.05434347714254,119.93177960439937,122.86951639661842,6873800
2025-01-13,120.61270141601562,120.91426254046478,119.11464775196951,119.11464775196951,5433000
2025-01-14,121.22555541992188,121.98430829396415,120.32088681896789,121.98430829396415,8999900
2025-01-15,126.99403381347656,127.85979107077955,124.96096556836211,126.17691760632499,11349500
2025-01-16,132.1107635498047,132.4414989640623,128.30726175634547,128.74501639404792,16235700
2025-01-17,134.11463928222656,134.31892575263083,130.86561904631944,132.4512252306154,12481500
2025-01-21,133.5601806640625,133.8714566809592,131.60492020181616,132.7236050316027,11213300
2025-01-22,132.2955780029297,134.61075536779347,132.12048803911517,133.52125227912364,7177500
2025-01-23,134.0465545654297,134.43565327721123,132.26639901485854,132.26639901485854,6911000
2025-01-24,134.06600952148438,135.25276500613094,132.75277543710203,132.75277543710203,6475500
2025-01-27,132.92787170410156,133.03487607785414,130.46678595095716,131.57573362295437,6460700
2025-01-28,134.76637268066406,135.0582041014656,131.9453702469619,132.3636654135154,5885100
2025-01-29,134.9317626953125,137.62630153296385,134.41618541212685,134.69829457706788,5719800
2025-01-30,136.12826538085938,136.66328724797216,135.10686269694668,136.00180161867874,4545700
2025-01-31,135.55538940429688,136.85777274357295,134.90910615826692,136.2506522929062,5502700
2025-02-03,134.311767578125,135.13432072692174,131.12925640158517,132.98979542032947,5307000
2025-02-04,133.92987060546875,135.0168212048138,133.45982741412644,134.8699271042961,5997300
2025-02-05,136.04502868652344,136.32901503139647,133.6752832199429,134.61535482299917,5871200
2025-02-06,138.15037536621094,138.46372256907148,137.09280054043887,137.10258750424,4576600
2025-02-07,137.07321166992188,139.0806449519212,136.91654553945747,139.0708579881201,3529000
2025-02-10,134.4586639404297,137.39636694089154,132.79396856188734,137.33761527159112,5517700
2025-02-11,134.92869567871094,135.3399872581659,132.62750390147193,133.96905019115388,5096800
2025-02-12,134.26280212402344,134.4292701454438,132.784163857105,133.25419209064063,4688900
2025-02-13,133.9984130859375,135.23225782128543,133.51859785946138,135.1049525855612,4699800
2025-02-14,136.0646209716797,136.68154344359684,133.6165348982708,133.6165348982708,5044500
2025-02-18,137.78807067871094,137.8566093127683,136.00585700619527,136.51506304718978,3797000
2025-02-19,137.76849365234375,138.00350035152186,136.36818065470413,137.10260647349884,3623100
2025-02-20,131.55032348632812,138.14058064318573,129.6799825122329,137.337601398711,8860800
2025-02-21,128.9553680419922,132.78417776137232,128.19156647929356,132.3728862042918,6704100
2025-02-24,127.27108001708984,130.20878284439775,126.22329216989066,130.0031370720373,7784500
2025-02-25,126.90876007080078,128.56365334071458,123.7556172364054,128.30905782424975,7458500
2025-02-26,128.32864379882812,129.49393487755208,127.44732406122267,127.70193451387509,5493600
2025-02-27,126.55624389648438,130.1108541771526,126.13516538571487,129.0630812659468,5538700
2025-02-28,130.34588623046875,130.63965952679442,126.31144544951628,127.20253736106581,7424200
2025-03-03,126.44853210449219,131.20761148161756,125.07760256683676,130.5613132464935,5969400
2025-03-04,119.19239807128906,123.94168284762097,116.77368819795608,123.84376091355566,12996500
2025-03-05,121.18025207519531,121.79716703257607,118.91822309383389,119.46659194483901,7291900
2025-03-06,116.89119720458984,120.57311267140774,116.13718263485168,118.29150250599618,8611500
2025-03-07,116.81285858154297,117.00870244986767,113.05259504779814,116.26448977346203,8513500
2025-03-10,109.37068176269531,113.86536363027547,106.95197183738475,113.59117922061456,16765700
2025-03-11,109.71340942382812,111.1528850081074,108.04870666834296,109.39026031899714,13490400
2025-03-12,111.63270568847656,113.19947901096403,110.21281899924578,112.61193994890179,7925500
2025-03-13,109.36089324951172,112.46506436706059,108.92024077740531,111.63271665810113,7435500
2025-03-14,112.94487762451172,113.36594866134708,110.20302613873945,111.62291284824968,6879400
2025-03-17,115.5104751586914,116.82265298318255,112.45526150532379,112.58256674356704,8374900
2025-03-18,115.65736389160156,116.73452012853481,114.84459762872024,115.82383192974406,7234900
2025-03-19,117.3612289428711,118.73215845218202,113.81640557091207,114.79563986742491,8430800
2025-03-20,117.96835327148438,119.2805236024299,116.35261523769144,116.35261523769144,7026000
2025-03-21,117.64520263671875,118.36983389255515,115.84341519605213,116.8716066798137,10989900
2025-03-24,121.68943786621094,122.22801969610626,119.46657938938688,119.77013961843817,6184400
2025-03-25,122.60012817382812,123.43248328388961,121.57193666822539,122.30636237406932,4326300
2025-03-26,119.66242980957031,123.7164592592216,119.0846851521736,123.1582960008193,5084600
2025-03-27,116.52887725830078,117.35143045288464,115.09919613131133,116.46033115875213,8239400
2025-03-28,112.93509674072266,116.94995598775513,112.24962822915394,116.24490607686845,7349400
2025-03-31,114.24726104736328,114.59978598396684,109.85050124540143,111.34872849048426,7616600
2025-04-01,113.33657836914062,114.45290489886581,111.18226584850446,113.58138694971132,6651000
2025-04-02,116.79326629638672,117.85084108472547,111.5151942600766,111.60332922792038,8415300
2025-04-03,105.68875885009766,109.0769086492861,104.66055984133905,107.82348993409093,15186100
2025-04-04,97.7569580078125,101.54658981410635,95.28928348788838,99.43144769656448,18876900
2025-04-07,98.82432556152344,102.1733051354417,92.37117499314233,94.27088448946004,20721400
2025-04-08,98.22699737548828,104.71932603737552,96.22935836190493,103.03504172370924,10710100
2025-04-09,109.3804702758789,111.53479025694833,95.85724674197267,96.16080698968754,16919500
