Date,Close,High,Low,Open,Volume
2022-01-03,59.018775939941406,59.40471024005827,57.63906946629792,57.76449498537498,20980200
2022-01-04,63.428062438964844,63.65962745114587,59.780998149591206,59.780998149591206,44691300
2022-01-05,60.533573150634766,64.84637053222093,60.39849355253376,63.215801777443104,43578700
2022-01-06,60.658992767333984,61.2668380175879,59.50119351750732,60.94844165965506,20650900
2022-01-07,60.0800895690918,61.66241347304239,59.259980154113094,61.56593174447644,17136100
2022-01-10,58.92229461669922,59.81958874227675,57.928518755689765,59.356469787227425,18980400
2022-01-11,59.29856872558594,59.39505412559483,58.03464127007371,59.09595490637978,16463800
2022-01-12,58.883697509765625,60.514265993150374,57.54258157930648,60.27305798607377,20215000
2022-01-13,59.59767532348633,61.15105549080487,58.99948049153644,59.28892936631593,19283000
2022-01-14,58.95124053955078,59.59767996812816,57.880279987457435,58.95124053955078,16180300
2022-01-18,56.72248458862305,58.22762042971219,56.48127654429028,58.01535985346837,18299100
2022-01-19,54.26216125488281,57.73555549190475,54.156029130435925,57.22419563470707,20576000
2022-01-20,52.72807312011719,55.31382331421972,52.506158509254384,54.049892000958295,21554100
2022-01-21,51.40625,52.776313412989246,50.83699894821964,52.602643351053395,25692800
2022-01-24,50.788761138916016,50.80805822257494,47.6337597312571,49.59237139640129,32931800
2022-01-25,50.074790954589844,50.66333548498119,49.03277044725573,49.78533835996861,22164500
2022-01-26,50.50895309448242,52.09128064629786,49.659903595118365,51.68604929749697,23174300
2022-01-27,49.640602111816406,51.473780517949066,49.27396495837323,50.99136456677601,21357400
2022-01-28,48.473167419433594,49.44764624302825,47.50833529761841,49.44764624302825,26732600
2022-01-31,50.8755989074707,50.89489599216602,48.212663788741125,48.72402365126794,20255200
2022-02-01,52.1684684753418,52.33249183717756,50.28704524799828,50.99137220048789,23169600
2022-02-02,51.6185188293457,53.596423954922415,49.862524651463694,52.98857868395019,34371700
2022-02-03,51.24222946166992,52.50615705949045,50.70192220241082,50.75016306757597,23751800
2022-02-04,49.486236572265625,50.02654016302014,48.743315454436,49.80462923388279,22794900
2022-02-07,48.9266357421875,50.17127005574679,48.74331896505601,49.67920729579256,18046500
2022-02-08,47.72059631347656,48.125827722357826,45.90671455728041,47.02591968196117,38629700
2022-02-09,48.93628692626953,49.86252488991402,48.39597960720567,48.54070589926246,24290800
2022-02-10,48.56964874267578,49.96865604341296,47.85567135921971,47.98110056453141,17017600
2022-02-11,47.11274719238281,49.177487033785816,46.832945035789194,48.85909071479131,20183800
2022-02-14,46.6978759765625,47.46009055245837,46.311941657202176,47.15134456918708,17549800
2022-02-15,47.923213958740234,48.15477530787699,47.20924018660891,47.624118330094454,15238500
2022-02-16,48.6564826965332,48.79155860053345,47.52762723495249,47.69165060448304,13865500
2022-02-17,47.10309600830078,48.096871749655335,46.94872304187151,48.0582812684544,13482800
2022-02-18,46.890838623046875,47.479386793376264,46.23475250011008,47.19958460083568,16615900
2022-02-22,45.12519836425781,46.254050169746975,44.53665018647255,46.09967717889695,19620300
2022-02-23,44.74890899658203,46.60138466189209,44.63312650709367,45.59795850291149,13667700
2022-02-24,44.719966888427734,44.777858140103454,42.365777861751525,42.59733918791198,21003700
2022-02-25,45.76198196411133,45.81022282790771,44.23754564046034,44.71996163950807,13465100
2022-02-28,45.07695770263672,45.4628883412707,44.22790440877405,44.61383872795047,18226700
2022-03-01,42.95432662963867,44.536650725124666,42.606986475889556,44.40157481656501,21534200
2022-03-02,44.69102096557617,44.96117276605839,42.992918150264444,43.1086969675365,19006400
2022-03-03,43.32096481323242,45.09625610850465,43.04116260765512,44.58489256852551,18956300
2022-03-04,40.90888214111328,42.60698500227035,40.51330113092348,42.48155579985631,26534700
2022-03-07,38.42926788330078,40.94747680682018,38.352079541462494,40.80275418668746,25949900
2022-03-08,38.786251068115234,40.82204738338346,38.55468974520193,39.403743021827566,24145100
2022-03-09,40.7930908203125,41.35269507890455,40.32997195830953,40.773793740994684,21309000
2022-03-10,40.37821960449219,40.7448568120846,39.413387559648484,39.95369482975614,17991200
2022-03-11,40.050174713134766,40.85098704004633,40.021230930899115,40.60013233940605,13617900
2022-03-14,39.39409637451172,40.937826260917404,38.95027081169551,40.27209343750665,18914000
2022-03-15,40.648380279541016,40.76415910918084,39.36515172908859,39.394099196905515,16051000
2022-03-16,42.30788040161133,42.616626337490096,40.87992952803655,41.487774699534945,17014500
2022-03-17,42.12457275390625,42.28859613808601,41.10184931999665,41.41059532258395,13909000
2022-03-18,43.2437744140625,43.456038653769824,41.61320949056657,41.709691228319514,19834400
2022-03-21,42.076324462890625,43.099044035948275,41.70004056861153,42.72276014166918,17903900
2022-03-22,42.9929084777832,43.67793820662741,42.539436331387634,42.684162580824086,14703000
2022-03-23,42.24034881591797,42.95432620043959,42.23070211420687,42.45261305898648,15142300
2022-03-24,42.79030990600586,43.28237642715266,42.404379204494276,42.50086095973641,11106200
2022-03-25,42.11491775512695,42.75170672008674,41.87370975808852,42.7227592576736,10351200
2022-03-28,42.66487121582031,42.69381499736715,41.75792680157236,42.356125277514344,12175200
2022-03-29,44.63312530517578,45.09624788957392,43.64899993481989,43.81301960303191,16784100
2022-03-30,43.62971115112305,44.411222839768925,43.456041069081174,44.034938888859045,12818800
2022-03-31,42.201759338378906,43.320964471312,42.201759338378906,43.26307321803282,17335000
2022-04-01,41.44917678833008,42.88677791267463,40.918519989070305,42.60697578342331,16791500
2022-04-04,41.66144943237305,41.89300707004433,41.03430710930726,41.74828446663535,12593000
2022-04-05,39.963340759277344,41.64215010433468,39.86685902887241,41.44918296298272,19853900
2022-04-06,38.11086654663086,39.87651099127429,38.09156946367636,39.35550079312945,29254900
2022-04-07,37.35829544067383,38.13980698887053,36.277680973161736,37.908249374790735,28297600
2022-04-08,37.96614074707031,38.64152393688909,36.82763860208668,37.00130867034129,22086800
2022-04-11,38.91168212890625,39.88616097477545,37.32935432130499,37.445136828559924,25015300
2022-04-12,38.63187789916992,39.3458515871102,38.245943589631906,39.18183189790907,17212800
2022-04-13,38.80554962158203,39.02746057081887,38.15911017768124,38.22664813264278,10897600
2022-04-14,38.71871566772461,39.34585436431213,38.680121497938195,38.73801275261782,13315700
2022-04-18,39.20112991333008,39.4905788120932,38.54504377984437,38.71871385521073,11798000
2022-04-19,40.60013961791992,40.70626806532395,39.37480231620016,39.37480231620016,13852800
2022-04-20,40.2527961730957,41.71934139886648,40.22384870748271,40.76415600556953,12989800
2022-04-21,39.278316497802734,41.48778303583192,39.1335938815847,41.25622169712341,12544000
2022-04-22,38.438907623291016,39.307257908973256,38.38101637739818,39.037102442015424,17718400
2022-04-25,38.41961669921875,38.58364008193373,37.3100582319562,37.96614440173086,18704400
2022-04-26,36.70221710205078,38.0626303320214,36.55749080247282,37.84071937173316,21679500
2022-04-27,37.300411224365234,38.13016747231995,36.37417323245688,36.94342435508563,19827700
2022-04-28,37.387245178222656,38.217001402032594,35.99788823078852,37.966142986184586,22795600
2022-04-29,36.57678985595703,38.03368491034565,36.45136063494306,37.44514033906474,16737800
2022-05-02,37.0977897644043,37.13638392630734,35.93999067110593,36.34521832946234,16119900
2022-05-03,38.535396575927734,38.853792967207795,37.45478554716488,37.93720164507329,19132700
2022-05-04,39.722129821777344,39.78967144472767,37.91789509642966,38.20734394682922,15813700
2022-05-05,38.545047760009766,39.31691279659509,37.96614622216366,38.9020346493287,15317100
2022-05-06,38.18806076049805,38.7090673583505,37.43548913152395,38.39067464191527,14684900
2022-05-09,36.91447448730469,38.80554819850583,36.740808095588356,37.60915477633949,18508800
2022-05-10,37.3390007019043,38.10121889719768,36.20049859971831,38.00473348482641,20206400
2022-05-11,35.95930099487305,38.05298536184421,35.86281555458252,37.416196178099554,18050800
2022-05-12,34.309425354003906,34.926917211083634,33.36389048778285,34.21293995099658,43172200
2022-05-13,36.86623001098633,37.13638547503227,34.80149011011024,34.90762221949878,22997300
2022-05-16,35.79527282714844,36.702217442571886,35.46722973486516,36.67326997406211,16512200
2022-05-17,36.76009750366211,37.194272637123404,36.03647350807394,36.69255955851724,15505700
2022-05-18,34.56993865966797,36.44171175757059,34.33837731780883,36.18120662818255,19255700
2022-05-19,34.8497314453125,35.361094917411336,33.913846891005015,34.135757813388935,15545100
2022-05-20,34.15506362915039,35.77598212765167,33.18058098108296,35.708440483049706,24408000
2022-05-23,34.733951568603516,35.32249967018045,33.85595460672994,34.666413623885695,19959800
2022-05-24,33.97174072265625,34.31908090194795,33.10339395496974,34.28048673079493,16717000
2022-05-25,34.714656829833984,35.07164365893905,33.672640126339076,33.672640126339076,15409500
2022-05-26,36.1040153503418,36.432058410972914,35.10059276536045,35.10059276536045,14568400
2022-05-27,37.21357345581055,37.23287053929583,36.04612750901867,36.470652304067805,15684100
2022-05-31,37.319705963134766,37.58021107208389,36.62502567260376,37.25216801050451,19857900
2022-06-01,36.92412185668945,38.24594069388221,36.56713503974818,37.638095490572,12190800
2022-06-02,37.50302505493164,37.869662306540526,37.01096227242553,37.049556442182805,10735500
2022-06-03,36.287330627441406,36.94341665509978,36.16190144201035,36.750449526869346,11670500
2022-06-06,36.49959945678711,37.078497234215334,36.19084980421077,37.001308900935676,11029000
2022-06-07,37.020606994628906,37.10744203166729,35.52511796167223,35.91105227751891,14517600
2022-06-08,36.36451721191406,37.40653755166689,36.3066296467336,36.99165949201071,10210300
2022-06-09,35.36109161376953,36.354867321284026,35.34179453355525,36.1619001996829,9306500
2022-06-10,33.778770446777344,35.090942701189796,33.769123745145954,34.473450741593915,15875500
2022-06-13,31.144777297973633,32.88147792692858,31.019351781859687,32.66921369882472,23202000
2022-06-14,32.03242492675781,32.408708838905795,31.328097969050166,31.52106143540345,17891000
2022-06-15,32.977962493896484,33.38319022178759,32.17715005943193,32.18680044183457,19116000
2022-06-16,30.31502342224121,31.69473172327985,29.832607391868354,31.69473172327985,22783200
2022-06-17,30.75884246826172,31.250906994984142,29.572099583956966,30.343966265986055,23649700
2022-06-21,31.492115020751953,31.935936845155776,30.768491040751066,31.67543545123232,16627600
2022-06-22,31.675439834594727,32.33152228115473,30.903571204679615,31.057944194554157,14974100
2022-06-23,31.829809188842773,32.17714561598065,31.09653481028709,31.76226756297882,14410100
2022-06-24,33.595455169677734,33.76912525112694,31.897352205059793,31.94559307645289,18401600
2022-06-27,33.412139892578125,34.07787278112008,33.13233767312348,33.759480071136615,10443100
2022-06-28,32.794639587402344,34.85937937072639,32.75604542608706,33.95243498252633,15197100
2022-06-29,32.27363204956055,32.678859734369695,31.511413864657136,32.611321786901506,11426700
2022-06-30,30.643068313598633,31.58860518861883,30.305376703967937,31.44387889858337,20144800
2022-07-01,31.05794334411621,31.72367983516148,30.16065105514206,30.17994813841578,21175000
2022-07-05,31.231611251831055,31.28950249764618,29.263354900892438,30.015924534049834,19646200
2022-07-06,30.170299530029297,31.347395843325835,29.851905017801954,30.92286737332785,17101100
2022-07-07,31.511409759521484,31.694726495833336,30.82637999270488,30.874620851677303,14022900
2022-07-08,31.17371940612793,31.964881254257467,31.115828168261793,31.54035287098886,11765200
2022-07-11,29.784366607666016,31.06759317841115,29.707180116202817,30.787790996687605,17121600
2022-07-12,30.421157836914062,30.932519530253472,29.716828980733414,29.832609646492408,19773400
2022-07-13,30.604473114013672,30.72990231578073,29.292302728069707,29.765070229509885,16196700
2022-07-14,30.479045867919922,30.536935278039433,29.591400271579023,30.05451923307745,14450400
2022-07-15,31.714031219482422,31.762272090082217,30.594826091071635,31.11583632685144,12982900
2022-07-18,31.47281837463379,32.40870657947741,31.33774248538666,32.12890442001296,12679300
2022-07-19,33.190223693847656,33.412134621687684,32.109609157571654,32.17714710602113,13186300
2022-07-20,33.537559509277344,33.78841789642999,32.85252965608879,32.977958849665114,10110600
2022-07-21,33.89455032348633,33.89455032348633,33.15162921698895,33.53755982156359,10857400
2022-07-22,33.45072555541992,33.96208904695996,33.084092024781796,33.9331415825627,13616700
2022-07-25,33.306007385253906,33.81736726426188,32.92972342292406,33.634050474561946,14782700
2022-07-26,32.16750717163086,32.88148465183948,31.87805823445442,32.833240095190966,14533000
2022-07-27,33.460384368896484,33.57616321403456,32.447311192716306,32.82359519982239,12292800
