Date,Close,High,Low,Open,Volume
2022-01-03,318.2209777832031,320.2235635882358,317.02662840697485,318.5083495176546,1205700
2022-01-04,325.0728759765625,326.46481753190653,318.9843272272542,319.2716989889706,1361100
2022-01-05,321.6156005859375,326.87796343616975,321.3731186231271,325.97994705310333,1682200
2022-01-06,321.48980712890625,324.3993709153553,321.0856888673305,323.2858395709672,1368800
2022-01-07,323.4115905761719,325.970915005175,321.624519574642,322.4596681231648,1634600
2022-01-10,326.20440673828125,331.7810800444163,324.55206010702943,325.9799026730794,2389900
2022-01-11,327.00372314453125,327.81193246819447,324.4263929134807,326.88697662122564,1128000
2022-01-12,324.4532775878906,328.81765104802867,322.7919693603937,326.3211668351644,1477100
2022-01-13,327.9376220703125,329.89529124322667,323.3936612829534,325.1358152897591,1244000
2022-01-14,334.61883544921875,334.95109710145846,326.8509997930185,327.93759186243875,2165000
2022-01-18,338.1390380859375,338.87539056471314,331.2422526284888,332.6701225473234,2471600
2022-01-19,338.84844970703125,342.54829956994746,336.01970408279254,337.2050920756119,3336700
2022-01-20,336.8728942871094,342.2789431134243,335.8671203106122,338.56116949278055,2109100
2022-01-21,333.34368896484375,338.64198008997244,331.9786865370882,335.8581238497332,2795400
2022-01-24,335.25634765625,336.3429668985487,328.0812075921471,331.86184780230684,3022300
2022-01-25,347.6850280761719,348.43036964363006,332.966525853441,339.31550849612324,3182400
2022-01-26,351.33984375,353.4861155885184,344.56882144111376,348.43028007780254,3640500
2022-01-27,349.40008544921875,355.25516784864766,345.5026989383692,349.67849564774997,2566200
2022-01-28,353.0550537109375,353.21669004516633,345.53866271122916,349.4180991643944,2145100
2022-01-31,349.44512939453125,351.115426759661,345.44894541493403,350.67540748922517,2363400
2022-02-01,347.541259765625,350.6843164785931,346.8228303594931,350.4238841060403,1951100
2022-02-02,347.8376159667969,348.74462116197355,345.7452501326615,346.73304609758014,1620600
2022-02-03,349.95697021484375,352.17507161732715,346.9845383935981,348.5919678716028,1649000
2022-02-04,349.6246337890625,352.7766794090443,346.0236074760279,348.43028430582166,1645800
2022-02-07,352.3276672363281,355.2372309101849,348.69967417028016,352.0223450216265,1243000
2022-02-08,355.650390625,356.36879271803576,350.76517965756403,355.3270904994357,1311400
2022-02-09,354.3033752441406,357.06925351916,353.5400558723882,355.1654632589762,1541900
2022-02-10,346.12249755859375,355.30921634002044,344.7754727909218,352.9564174639997,2301100
2022-02-11,355.7850646972656,358.17379124055725,346.0505717150382,347.31677793189283,3276400
2022-02-14,347.50537109375,355.1833995493668,344.649685817406,353.8004741696729,2799800
2022-02-15,343.2397766113281,347.8016871620169,339.7375186720795,342.9613937626495,2418600
