Date,Close,High,Low,Open,Volume
2022-01-03,170.2789764404297,170.8916535163737,166.6486251168977,167.26130219284175,5990200
2022-01-04,171.21173095703125,172.76628645973912,165.52387537911866,171.0014122713331,8484200
2022-01-05,170.544189453125,177.01846920435213,168.92561602698333,170.544189453125,17141200
2022-01-06,170.04127502441406,172.34568344919882,167.34366141521969,168.7336236027628,9117700
2022-01-07,164.97523498535156,172.24507916275925,164.71003778522373,170.63565894523074,7386200
2022-01-10,164.3076629638672,164.60029240352094,158.89414391032992,163.01830461124442,11159300
2022-01-11,169.53831481933594,169.7669263624868,162.05815182504384,163.85961190133986,9591000
2022-01-12,170.47100830078125,173.2509317370328,169.34624371576493,170.63561582363153,7317500
2022-01-13,168.1575164794922,175.1896102124856,167.60884316079836,172.5560006081026,10190900
2022-01-14,172.54681396484375,173.82703275377307,166.438307570988,167.1607277080782,9587300
2022-01-18,163.55783081054688,170.0869754386049,163.01831095768844,169.9680929799499,10471200
2022-01-19,157.71449279785156,165.70675535741918,157.53160640004393,165.12151051243205,10082700
2022-01-20,152.25526428222656,160.0189161147746,152.0632244760951,159.59826480071186,9468500
2022-01-21,150.81961059570312,157.3213238741146,150.4904233468469,152.01754688241266,11898700
2022-01-24,155.51986694335938,156.2057015713615,145.03116824951334,148.30487326156972,17489100
2022-01-25,151.29513549804688,155.748498407088,147.40873877561086,151.95353794140937,10708500
2022-01-26,152.71249389648438,159.61656452498738,149.87770549431556,154.1573203634387,10492200
2022-01-27,147.40870666503906,156.78177907149686,146.86918682166404,154.82486500037976,10743000
2022-01-28,152.5387725830078,152.6576550573454,143.91555137754523,148.14942791166914,10320800
2022-01-31,160.72303771972656,160.89678470716055,151.6151625925433,152.76735962814897,11273500
2022-02-01,161.97584533691406,162.25016800962564,158.29976803583423,161.34487528299658,9724600
2022-02-02,172.0987548828125,172.50111340321268,164.8380505465191,165.45988115623038,25646300
2022-02-03,163.77728271484375,175.66508060839823,162.1221237488599,165.33183811025626,36120200
2022-02-04,164.11563110351562,166.8041046803554,161.68320130034257,163.67670091342112,15708400
2022-02-07,160.1103515625,165.1946692414789,159.51596722612274,164.29851604170827,10376300
2022-02-08,163.31094360351562,163.95105315321698,159.0953460609473,159.39711498152258,10163900
2022-02-09,168.21238708496094,168.25811218872423,163.64015577548474,165.88054632645955,9666900
2022-02-10,159.17762756347656,166.42003846595713,158.61066153509657,164.05161263741405,14362200
2022-02-11,150.55441284179688,160.4670057105318,149.5576698919718,159.75373883328626,13572000
2022-02-14,151.0025177001953,153.4898126818993,148.57922670193707,151.20369699675538,8381700
2022-02-15,158.1991424560547,159.07701666926766,153.85552438283932,154.54135881545227,11100000
2022-02-16,157.8333740234375,158.39118660213697,153.8646680594645,156.0776255486207,8340600
2022-02-17,152.52960205078125,156.15995394080528,152.4381518655726,155.34609752446943,8878900
2022-02-18,153.29774475097656,155.86733607796612,150.1886335698993,153.14229058725672,9591700
2022-02-22,151.69747924804688,155.41928197200056,149.60340359382164,150.0240410310857,9835500
2022-02-23,147.79278564453125,154.6877175855301,147.51846295599225,152.39244876691814,9749000
2022-02-24,153.60865783691406,153.95615183325265,142.46155721970564,143.46745354945384,12567000
2022-02-25,156.30625915527344,156.45257387443976,151.43227390893392,153.27030547593984,7350200
2022-02-28,157.27560424804688,158.1900504322718,153.80984539596324,153.9012955957223,10638900
2022-03-01,149.6856689453125,157.13839831241089,147.88420919733807,156.33369531545154,10723300
2022-03-02,155.41566467285156,156.55431328684315,150.91619165474205,151.7426208991948,7299400
2022-03-03,151.8343963623047,156.86646054522348,151.0538692448713,156.71953548592273,8553900
2022-03-04,148.99697875976562,152.49556385802967,146.82070534616423,150.45702394723347,9057300
2022-03-07,137.83094787597656,149.8234313507441,137.73911619389497,149.0520956628297,13416100
2022-03-08,138.4369659423828,145.3973831191116,135.79238488625077,138.34514828736602,11878400
2022-03-09,144.2679443359375,145.52595705657325,141.56825553881092,143.25785192492182,9276800
2022-03-10,142.0641326904297,142.60590319263113,138.0421459549018,141.44888563224768,8888800
2022-03-11,139.8878173828125,145.379025896086,139.59398127483797,145.0392599439486,7394400
2022-03-14,129.74107360839844,138.92368241110776,128.9881069725818,138.4737435471664,16154200
2022-03-15,132.42237854003906,132.62438299857763,127.68415007876732,130.85214661557197,13893000
2022-03-16,138.15234375,139.17161386628158,131.83471855349364,134.95679987660995,11727700
2022-03-17,140.33779907226562,140.43880832024306,134.59866909979294,136.99533033675945,8602900
2022-03-18,141.4029541015625,143.27619955072473,136.83000624907157,140.0531099056705,18454200
2022-03-21,142.87216186523438,144.8188838442922,140.3193985454236,141.40295332785362,8986400
2022-03-22,144.72708129882812,146.8666305858251,142.1192240607686,142.74363466218534,7220500
2022-03-23,140.37452697753906,144.35978958249908,140.1082375049951,143.349697076543,7245600
2022-03-24,145.50758361816406,145.59940127298955,141.03564488296442,141.68761608648734,9261000
2022-03-25,145.05763244628906,145.50758519791782,142.49567744911303,145.05763244628906,7198700
2022-03-28,145.49839782714844,145.54431366215857,141.458056554079,143.7077923541187,9470800
2022-03-29,147.90426635742188,148.1154624075874,143.84554149498928,148.03282230250704,10212400
2022-03-30,140.24595642089844,147.16965012472562,139.38278909869032,146.3615762040973,14777800
2022-03-31,140.32862854003906,142.45898640656384,138.68493378709405,140.3928995129464,13364200
2022-04-01,134.9751434326172,140.37450674457907,130.9072413030124,139.52053103117115,19762100
2022-04-04,141.23770141601562,141.5315516183845,134.6721418353174,135.66386525098903,12116000
2022-04-05,133.57022094726562,139.5848179246307,133.39574915496692,139.40116856857068,15946100
2022-04-06,127.89534759521484,131.31127847794235,126.22412042786321,131.2194468044582,21054200
2022-04-07,127.84025573730469,129.92471144892428,125.72825332561692,128.36365705014657,10201200
2022-04-08,125.5170669555664,128.5197835981929,125.21403921993003,127.21584097398276,12992500
2022-04-11,124.29576873779297,126.36185530988956,122.7622750523335,123.31322306463147,11210400
2022-04-12,124.9660873413086,128.7034148778255,124.42431692558434,126.64650599667057,10591300
2022-04-13,129.0156707763672,130.93483290770604,125.32425762522547,126.29761204546237,10440800
