Date,Close,High,Low,Open,Volume
2022-01-03,107.62000274658203,107.8499984741211,103.52999877929688,103.86000061035156,4911800
2022-01-04,109.0,110.23999786376953,107.29000091552734,107.31999969482422,5520400
2022-01-05,108.36000061035156,110.5999984741211,108.27999877929688,109.16000366210938,3762300
2022-01-06,109.13999938964844,109.87000274658203,107.63999938964844,108.16000366210938,2621500
2022-01-07,108.83000183105469,109.9800033569336,107.83000183105469,108.68000030517578,2687100
2022-01-10,107.75,108.7699966430664,104.41000366210938,108.08999633789062,3677200
2022-01-11,109.47000122070312,109.54000091552734,106.37999725341797,107.61000061035156,2709300
2022-01-12,108.5,109.3499984741211,107.05000305175781,107.9800033569336,3396100
2022-01-13,108.94000244140625,110.98999786376953,108.19000244140625,108.5,3259300
2022-01-14,109.11000061035156,109.5,106.91999816894531,107.41999816894531,3431500
2022-01-18,106.4000015258789,109.19999694824219,106.06999969482422,108.94000244140625,4366600
2022-01-19,106.05000305175781,107.72000122070312,105.93000030517578,106.26000213623047,3592500
2022-01-20,106.30000305175781,109.63999938964844,106.11000061035156,106.41000366210938,4059800
2022-01-21,104.86000061035156,107.51000213623047,104.73999786376953,106.27999877929688,4664500
2022-01-24,102.73999786376953,104.9800033569336,100.25,103.0,7867400
2022-01-25,101.04000091552734,102.41999816894531,98.66999816894531,101.29000091552734,5864000
2022-01-26,99.97000122070312,102.9800033569336,98.94000244140625,101.52999877929688,4864700
2022-01-27,100.27999877929688,102.12000274658203,99.13999938964844,100.4800033569336,3845900
2022-01-28,104.88999938964844,105.0,100.18000030517578,100.4000015258789,4380200
2022-01-31,105.69999694824219,105.98999786376953,103.77999877929688,104.69999694824219,4190600
2022-02-01,108.66000366210938,108.8499984741211,105.41000366210938,106.05000305175781,4128800
2022-02-02,108.36000061035156,108.58000183105469,107.0,107.86000061035156,2762700
2022-02-03,106.27999877929688,108.36000061035156,106.16000366210938,107.94999694824219,3609100
2022-02-04,104.87999725341797,105.29000091552734,102.38999938964844,104.20999908447266,4075700
2022-02-07,105.88999938964844,107.18000030517578,104.55000305175781,106.66999816894531,3951600
