Date,Close,High,Low,Open,Volume
2022-01-03,194.49038696289062,195.5479397112681,189.51189056831848,190.96852987883557,12788200
2022-01-04,190.69915771484375,195.64772476315812,187.75596458369628,195.54794931182573,14198000
2022-01-05,186.72833251953125,193.8019762887097,186.71834584071368,189.42709545761608,13227600
2022-01-06,191.82655334472656,194.55025261878257,184.64316244659847,185.09212152330716,14206300
2022-01-07,187.16732788085938,192.6795790030285,185.87032313929123,189.58174459739263,12627300
2022-01-10,182.52804565429688,185.3215908490968,176.9908429906678,185.3215908490968,14701600
2022-01-11,191.07827758789062,192.40521186836992,182.19879564360875,182.56795261809725,12867700
2022-01-12,186.7682342529297,191.00843194798847,184.8526644151699,189.26246819119956,13588800
2022-01-13,180.59251403808594,190.3998440062779,179.9340478284364,187.34690400944265,12779900
2022-01-14,178.00848388671875,181.58022867316524,174.9954450604144,178.7367959259329,14374400
2022-01-18,174.05763244628906,179.26557904131465,173.59868669113706,176.55186645047206,12721300
2022-01-19,173.1497344970703,176.871127516614,172.20192858252875,173.9478924548515,13715700
2022-01-20,172.88034057617188,179.46512422701826,172.64088863889893,174.6063461895099,13992500
2022-01-21,163.16281127929688,172.5610987701659,162.9233745486637,171.40377049344954,20051000
2022-01-24,161.7959747314453,162.0733334397928,151.72924962224846,155.74995374770324,23632200
2022-01-25,157.8351287841797,160.53888521237457,154.91189376370156,159.4314446771976,13268100
2022-01-26,156.61793518066406,164.94868272985093,155.1313814776547,161.71615002425636,15966500
2022-01-27,157.74533081054688,162.17509269287913,156.17894459982128,159.06428792005056,12657000
2022-01-28,163.1428680419922,163.26258640706993,156.42837889340916,158.00473666918543,9861700
2022-01-31,171.54344177246094,171.76293558459125,162.84355227368513,164.06073969600902,14260000
2022-02-01,175.39453125,175.79360258537469,170.13668191548294,172.37152097492972,23286900
2022-02-02,132.26425170898438,139.57733261307288,128.7124496017855,139.56736115727728,136264000
2022-02-03,124.01332092285156,131.1468242688807,123.56435422347042,129.65028382787347,52101200
2022-02-04,125.7892074584961,126.40777260194888,121.1200012343209,124.10310288505015,33103500
2022-02-07,121.1299819946289,129.1215021422633,120.22207717722088,126.28805601017275,30384500
2022-02-08,119.98263549804688,123.04555457188778,118.2765803408063,120.74087716006612,30862700
2022-02-09,122.65645599365234,123.68607349479281,119.53367009366357,121.92813630236537,29475600
2022-02-10,118.74549102783203,124.99105520585177,118.20674317266386,121.25968320700851,30012600
2022-02-11,115.02409362792969,120.61117614756228,114.46538765950581,119.374038240996,24624900
2022-02-14,113.85679626464844,116.36100171778725,112.73937669345713,113.35794946511987,22787000
2022-02-15,115.1937026977539,116.13153712204914,113.74705001550109,115.14880831236908,19007600
2022-02-16,110.28504943847656,114.52524716085316,110.12541481173584,114.435450780362,28938700
2022-02-17,104.95736694335938,111.15305109065797,104.74785219425145,109.73632034957838,33972200
2022-02-18,103.41094207763672,106.49480876117615,102.79236931187789,105.7555204906838,28157400
2022-02-22,102.93204498291016,104.8376433773564,101.47541326724553,101.91440087890811,28422200
2022-02-23,100.48770141601562,105.30656336950483,100.36298971501517,104.77777936335244,25263600
2022-02-24,104.77777862548828,105.01723057021758,94.2820452923939,94.52148962532509,35400600
2022-02-25,110.68412780761719,110.84375482171497,104.28890832888202,105.90517466298526,33806900
2022-02-28,111.67184448242188,113.27314605287282,108.67876369502038,110.05557811697776,25719300
2022-03-01,106.26435089111328,112.48995702439723,105.31753451907878,112.47000650094559,19597700
2022-03-02,106.3641128540039,106.9826856119975,103.45084943596555,105.36641927699368,17023500
2022-03-03,101.10626220703125,107.5014816113065,100.62737355851574,107.41169284413402,20330800
2022-03-04,99.67957305908203,102.15384896988547,98.39254737804548,100.00880616815789,20151600
2022-03-07,93.39409637451172,100.09859843146162,93.28434947207133,99.34034918145474,26529900
2022-03-08,94.68112182617188,98.37258501036847,92.03723232904831,92.82541116701634,25130900
2022-03-09,99.98885345458984,100.49767932008527,97.06561091250529,97.89369842439433,20811300
2022-03-10,98.32270812988281,99.09092885898261,96.17766534995746,98.82155493396786,14703200
2022-03-11,96.3472671508789,99.58977123320146,95.29968586417864,99.51993298820797,15141700
2022-03-14,96.6465835571289,100.40788514940195,94.41174437136098,95.8234817548489,20988900
2022-03-15,100.2282943725586,100.33804127337437,95.8284697201903,98.44741532168027,18032900
2022-03-16,107.67108917236328,107.69104730654152,101.6549981114783,102.14386583367383,24840500
2022-03-17,111.90132141113281,111.92127193458018,106.22444220966545,106.31423098287611,21950800
2022-03-18,118.49606323242188,119.10465692560234,109.97576675149132,111.27276383934307,31997800
2022-03-21,114.38557434082031,117.22899961769846,112.24053154886023,116.94964662373124,19888900
2022-03-22,117.59814453125,119.07472676097102,114.38556999897335,114.38556999897335,16746100
2022-03-23,114.38557434082031,117.08932312071485,113.82686074108766,115.26354198068849,14430600
2022-03-24,115.7823486328125,115.92202513185944,113.05864167780052,115.55287574906491,13546700
2022-03-25,113.49762725830078,115.9220230362133,111.83147314385029,115.77236747228326,12371500
2022-03-28,115.90206146240234,116.82991679707989,112.10085135507722,113.73706821875406,13868000
2022-03-29,120.9005126953125,121.26966207349194,116.7002234852307,118.37634906463752,15918400
2022-03-30,118.21671295166016,122.52674901446314,117.75777480744944,122.04286700780439,16513300
2022-03-31,115.38326263427734,118.61578766252961,115.32339584418895,117.83260216996968,13928300
2022-04-01,116.40090942382812,117.967288057074,114.77467161090343,115.7324565447546,11037800
2022-04-04,121.57894134521484,122.03787948266636,116.61042392359118,116.79000907405464,15266400
2022-04-05,117.37865447998047,122.63450215277642,116.93268683786492,122.54670767285424,12778700
2022-04-06,112.23055267333984,115.25356311033762,110.60431482036496,114.99416825080915,16288900
2022-04-07,112.77928161621094,114.07627868495702,109.84606009633957,111.26278313325517,12471300
2022-04-08,110.95350646972656,112.97882329866718,109.99572150878019,112.00108781452948,10521800
2022-04-11,109.55673217773438,111.13807562605626,108.18989681232581,109.49687299729258,10706600
2022-04-12,108.00033569335938,112.47997797095361,107.50148887722376,111.38251649781493,12493600
2022-04-13,104.92743682861328,105.7056366390725,102.05408192573353,102.3533854464803,26481900
2022-04-14,102.07402801513672,105.45620865170741,101.8246046194498,104.83764350195457,16125800
2022-04-18,100.3480224609375,102.76243910631256,98.90635553717037,101.81463324665313,15342400
2022-04-19,103.4209213256836,104.61815059049964,99.67957035838592,99.769359127938,12768100
2022-04-20,94.68112182617188,101.71485696554073,94.21220462785438,101.71485696554073,26487000
2022-04-21,89.19380950927734,97.38487306535367,88.60516632617274,95.91327652528932,27204100
2022-04-22,85.83158111572266,90.04184942006668,85.78170100168246,89.08905018385931,21053000
2022-04-25,87.57754516601562,87.72720073209351,84.2252939777836,85.12820549032914,15683400
2022-04-26,83.50695037841797,86.6646515019201,83.37725295205823,86.56986939305037,17205300
2022-04-27,82.41947174072266,86.40526055010766,81.93060399120581,83.37725671626107,24669800
2022-04-28,91.87760162353516,92.9650916252379,84.17541328685634,84.86381670722042,42836600
2022-04-29,87.7271957397461,94.29202124409497,87.54761059303206,90.79011468907028,24872400
2022-05-02,91.31889343261719,92.27667836935422,86.61975751872085,87.34807719146566,21340500
2022-05-03,90.50078582763672,92.03723488989188,89.83233294036282,91.26901416466336,15227600
2022-05-04,92.50614929199219,92.63584671621469,86.91906680642484,90.04184494917962,15850600
2022-05-05,85.23296356201172,90.52074262528367,83.9758675093165,90.52074262528367,22066500
2022-05-06,81.49161529541016,85.17310719392509,80.71341548865375,85.12321946813886,21369300
2022-05-09,79.34657287597656,81.95055384937392,78.66814090567,79.70574319036228,25513700
2022-05-10,78.56837463378906,82.08025291902236,75.95441454064604,81.52154691295758,21126300
2022-05-11,74.99662780761719,80.20458973711624,74.84697224182042,77.57067918156702,16770200
2022-05-12,74.11865997314453,76.3834211422678,71.6653317259402,73.5799045047112,29361000
2022-05-13,78.64818572998047,79.00735602311983,76.1938604680601,76.1938604680601,17111400
2022-05-16,77.47090911865234,78.87765312846035,76.01228309332119,78.40873592125833,15432300
2022-05-17,79.5660629272461,81.09752622471252,77.13168815864968,79.70573941936577,12677400
2022-05-18,77.00199127197266,79.75363340956375,76.59293324804952,78.41871433726152,15955300
2022-05-19,81.09253692626953,82.12016014598616,76.65280332308654,76.65280332308654,19779300
2022-05-20,80.35424041748047,83.57678636095923,77.3811102527678,83.5169271829992,16887400
2022-05-23,80.99276733398438,81.87073496804071,79.09714795801457,80.25447619598705,12309200
2022-05-24,78.4686050415039,79.81548991139911,77.02194471978083,79.70574300382707,13309600
2022-05-25,79.93521118164062,80.59368497651774,77.07182790935647,77.7801894272112,14075400
2022-05-26,80.2345199584961,81.11249522511154,79.56706419830303,80.18463984403733,21681900
2022-05-27,85.01347351074219,85.22298826014851,80.55378175564067,80.97281886625166,16874100
2022-05-31,85.01347351074219,86.39228988629024,82.94824799596746,84.509640966584,15500000
2022-06-01,82.2897720336914,86.56987090825406,81.66122018988992,85.27287378656173,11019100
2022-06-02,88.11629486083984,88.40562690647863,82.0303656709213,82.0303656709213,17299800
2022-06-03,86.33042907714844,87.89680778068767,85.50234153270583,86.48008464485949,11808300
2022-06-06,86.60977935791016,88.78475171986663,86.20072893826139,87.7571285252731,12472000
2022-06-07,88.38567352294922,88.61514640313287,84.32506082246785,84.90372494484559,10423800
2022-06-08,87.30816650390625,89.11398943111129,86.68959374982045,88.11629586040391,9129600
2022-06-09,83.91600799560547,87.92673285583511,83.8760993388124,86.60977762885544,11771500
2022-06-10,79.11710357666016,81.27211774146336,78.06952227773498,80.2444945766537,19125000
2022-06-13,73.54997253417969,77.94979729965905,73.29057006996474,75.85464228696421,19674400
2022-06-14,72.29287719726562,74.90683716425852,71.29019787152846,74.12863737571051,19289300
2022-06-15,75.65510559082031,76.92217308140592,72.22303725832704,73.30054814575604,17165600
2022-06-16,71.06571960449219,73.89418009194371,70.54691466165556,73.1608746753676,14404300
2022-06-17,72.73186492919922,73.49011419615698,70.30746917783264,71.1654862823853,17231100
2022-06-21,72.20308685302734,74.82701821830189,72.11329047303047,74.33815049724572,14934800
2022-06-22,72.80170440673828,74.40299839845642,71.21437045295717,71.70424295105578,13575700
2022-06-23,73.63976287841797,73.82932709999065,71.39495225713446,73.10100741589414,16986800
2022-06-24,77.50083923339844,78.47858231161055,74.21842637255516,74.6175053353315,29843800
2022-06-27,75.76485443115234,78.26905988703375,75.14628165881214,77.81012174438061,11657200
2022-06-28,71.65435028076172,76.74258585092086,71.44682984018762,75.50544798325889,14995000
2022-06-29,71.30516052246094,71.98359245316917,69.60907688979142,71.04775235451605,11344500
2022-06-30,69.67891693115234,70.7264982492687,67.42413488985882,70.65666000218081,14264700
2022-07-01,71.23532104492188,71.53462454306408,69.4993363979443,69.678913929751,9727300
2022-07-05,74.22840881347656,74.31321186000356,68.60141725680351,70.01814040783998,12823700
2022-07-06,73.07107543945312,75.22609721917885,72.46248174861195,74.65741218482867,9436600
2022-07-07,74.86692810058594,74.97667500471354,72.60215938282344,73.01121740944411,10739800
2022-07-08,73.2606430053711,74.58757735014079,71.66433473171497,72.95136041816848,11734500
2022-07-11,70.3074722290039,73.11098892961604,69.9083932495072,72.49242374260464,10854700
2022-07-12,71.26525115966797,72.34276202924914,70.29748719042179,70.29748719042179,12294900
2022-07-13,71.19541931152344,71.90378088800156,68.35199393782999,69.06035551430811,12037000
2022-07-14,69.38959503173828,70.68659218404282,68.55152842415534,70.35735145921386,9822500
2022-07-15,73.73954010009766,73.82932887344269,70.08797774809932,70.36733074757055,14155300
2022-07-18,73.95902252197266,76.38341823164077,73.44022520832343,74.94474274616478,14053100
2022-07-19,77.56069946289062,77.72033409487986,74.14858912800179,75.28595923963141,11531800
2022-07-20,80.054931640625,80.12476988754933,76.67275097480766,76.70268056466122,13929300
2022-07-21,82.55914306640625,83.93595745524227,79.53613276174151,79.60597100729555,17900400
2022-07-22,80.86306762695312,84.31508649706025,80.16467755453736,82.4593758310781,12379700
2022-07-25,81.46168518066406,82.09022941781697,78.85770423677624,80.66352724400794,11219000
2022-07-26,76.86231231689453,80.03497812322342,76.53307161722886,79.84541391217996,13245400
2022-07-27,86.2206802368164,86.81929488245248,81.1723529891614,82.90833774504544,30554900
2022-07-28,85.66197204589844,86.30049533306048,83.15775900955474,85.34271040231741,12476500
2022-07-29,86.33042907714844,87.41791909817032,84.62437387355844,86.32045000948813,12115700
