Date,Close,High,Low,Open,Volume,SMA_5,SMA_10,RSI,MACD,Signal_Line,Close_Norm,SMA_5_Norm,RSI_Norm,MACD_Norm,Signal,Signal_Label
2025-04-22,364.864013671875,365.80892977570767,357.94110461161955,361.44235434917846,19485000,368.2379150390625,373.3703979492187,43.42208545932361,-5.567517490655803,-5.022864993615149,-1.8709114102095274,-1.8079706623019454,-0.610071782338236,-1.036985439354192,0,HOLD
2025-04-23,372.3936462402344,378.3616523034824,371.0309260243866,374.05472426245655,20545500,365.9820068359375,375.3428253173828,46.8837944626568,-5.085752313868966,-5.035442457665913,-1.7286373184276713,-1.8508447367365601,-0.41590654111494685,-0.9753056226317673,0,HOLD
2025-04-24,385.2347717285156,386.3786638188774,373.1893609627435,373.6966511817788,22232300,369.103271484375,375.02552490234376,55.533035216624825,-3.6259803863939624,-4.753550043411523,-1.4860013797260656,-1.7915243562876284,0.06922433377241977,-0.7884127767359395,0,HOLD
2025-04-25,389.7605285644531,390.068873110604,382.54918803088736,384.93638434344297,18973200,373.8916015625,376.06992492675784,63.39219263064114,-2.0799336826690364,-4.218826771263026,-1.4004861918848568,-1.700520999013316,0.5100398944203417,-0.5904742748996907,0,HOLD
2025-04-28,389.07421875,390.64578035007287,384.5783317017626,389.8699407631016,16579400,380.26543579101565,376.3394805908203,64.08391414526648,-0.8996889434942545,-3.554999205709272,-1.4134541693586324,-1.579384756515184,0.5488381511823183,-0.4393689590579931,0,HOLD
2025-04-29,391.9388732910156,392.9932186361511,388.29838582664536,389.2134631219311,14974000,385.68040771484374,376.95916137695315,66.75722563180315,0.26377654424214825,-2.791244055718988,-1.3593258809738287,-1.4764719212313933,0.6987826350047858,-0.29041187061695845,0,HOLD
2025-04-30,393.15234375,394.54487238441686,382.39003252749313,388.21877036685504,36461100,389.8321472167969,377.9070770263672,52.870384242572854,1.2691186405444341,-1.9791715164663037,-1.3363970851941254,-1.3975671199663007,-0.0801222081155397,-0.16169912998917357,0,HOLD
2025-05-01,423.1316223144531,434.65981700987567,422.6342884776108,428.8111662318345,58938100,397.41151733398436,383.2573944091797,71.1595683846014,4.433826337768494,-0.6965719456193442,-0.7699319102590099,-1.2535193798491975,0.9457074752272374,0.24347459395392135,0,HOLD
2025-05-02,432.9589538574219,437.0967751187732,427.6971532418887,429.4378217113229,30757400,406.05120239257815,389.9714019775391,71.90979784270326,7.646716920642177,0.9720858276329603,-0.5842422823493556,-1.0893201009154818,0.9877874084523883,0.6548171148529267,2,SELL
2025-05-05,433.8442077636719,437.1564377240829,429.80582912695047,430.5617862640975,20136100,415.0052001953125,397.63531799316405,72.57282268491471,10.147415359339277,2.807151733974224,-0.5675152117566531,-0.9191472331764396,1.0249760855772025,0.9749785312625169,2,SELL
2025-05-06,430.99945068359375,435.3958951923776,428.8708776295015,429.8953841273505,15104200,422.81731567382815,404.2488616943359,72.04817426192386,11.764079778034898,4.598537342786359,-0.6212675331659178,-0.7706761118543424,0.9955488611890896,1.1819581342962397,2,SELL
2025-05-07,431.0392456054688,435.7837995157977,428.8111693588705,431.5266230555768,23295300,430.3946960449219,410.11342163085936,82.90343603732362,12.899808136558136,6.258791501540715,-0.6205155992148382,-0.6266661873371873,1.604414169952183,1.3273640714114674,1,BUY
2025-05-08,435.8335571289063,441.30422944958144,433.3369315017373,435.5948162408885,23491300,432.9350830078125,415.1733001708984,87.12161048798069,14.025069642837082,7.812047129799989,-0.529926010476781,-0.5783855260989236,1.8410091174030316,1.471429950010232,1,BUY
2025-05-09,436.3905334472656,438.3897947111605,433.55572467490674,437.6537503899646,15324200,433.62139892578125,419.8363006591797,95.90589639093689,14.791286088903803,9.207894921620753,-0.5194018183440113,-0.5653419280873152,2.333714596020543,1.5695277209581178,1,BUY
2025-05-12,446.8644104003906,446.9738092745622,437.43494989219903,443.5621064267163,22821900,436.225439453125,425.6153198242188,96.03529465482764,16.058559402294804,10.578027817755563,-0.3214955702751943,-0.5158515156470257,2.3409724692554197,1.7317752005881406,0,HOLD
2025-05-13,446.74505615234375,448.2668964878236,442.9851831830833,445.392292323668,23618800,439.374560546875,431.09593811035154,95.52930744992423,16.858912691833268,11.834204792571105,-0.32375079549196417,-0.4560017167988177,2.3125919417179026,1.8342434705888269,0,HOLD
2025-05-14,450.5247802734375,451.4796527444761,445.750387563396,445.750387563396,19902800,443.27166748046875,436.8331817626953,94.97123795336266,17.595362205355798,12.986436275128044,-0.25233206268761443,-0.3819362683381498,2.281290148784152,1.9285302169293304,2,SELL
2025-05-15,451.5411987304688,454.5904670438241,448.8506535548848,449.1894577663049,21992300,446.41319580078124,439.67413940429685,94.71577702005509,18.05291743098013,13.999732506298463,-0.23312660856597278,-0.3222307719633645,2.2669614938651415,1.9871104626937177,1,BUY
2025-05-16,452.6772155761719,452.7668963665248,447.1566619661563,450.4649981824022,23849800,449.6705322265625,441.6459655761719,95.73700653664282,18.296292043522726,14.859044413743316,-0.21166131613583905,-0.26032431487257046,2.3242416624875406,2.018269421912475,0,HOLD
2025-05-19,457.2610473632813,457.9785240250479,449.2193361148497,449.299072638698,21336500,451.74985961914064,443.98764953613284,95.83986689528665,18.644127201113008,15.616060971217255,-0.12504878910068576,-0.22080620093520614,2.330011040077962,2.062802339199847,2,SELL
2025-05-20,456.56353759765625,456.73292449884485,452.727030722745,453.9925667897047,15441800,453.71355590820315,446.54405822753904,94.82342503557187,18.64853713300863,16.222556203575532,-0.13822839215731977,-0.1834856837494375,2.272999408340304,2.0633669374817205,1,BUY
2025-05-21,450.983154296875,456.17487788050977,450.2258093649285,452.97614166677727,19216900,453.80523071289065,448.5384490966797,80.05417817109725,17.994314484340237,16.576907859728475,-0.2436709829750389,-0.1817433821812682,1.444600956198367,1.9796075978493748,0,HOLD
2025-05-22,453.26513671875,458.63625267798704,452.3085112248664,453.3548479183862,18025600,454.1500183105469,450.28160705566404,76.17437807863313,17.458721952976475,16.753270678378076,-0.20055241462699963,-0.17519061150311352,1.226985229363419,1.9110363295963497,0,HOLD
2025-05-23,448.6015625,452.0992653985463,447.3360263474386,448.4022819903825,16883500,453.3348876953125,451.5027099609375,67.333651139062,16.468115365905476,16.696239615883556,-0.2886716927466365,-0.19068236361566923,0.7311140058844304,1.784210158510098,0,HOLD
2025-05-27,459.0746765136719,459.3337746022176,454.5206930911693,454.879446629969,20974300,453.69761352539064,452.72373657226564,77.96511657544255,16.339790350163753,16.624949762739597,-0.09077986058945828,-0.18378867254411535,1.3274267083745206,1.7677808609327144,2,SELL
2025-05-28,455.7563781738281,460.8982897002573,455.3278931492698,459.6028599574514,17086300,453.536181640625,453.62486877441404,73.11076246701307,15.788334811003494,16.457626772392377,-0.15347985003467735,-0.18685672408715903,1.0551488145541792,1.6971786708515906,1,BUY
2025-05-29,457.0717468261719,460.1010963469304,453.71356774793736,459.9316790284528,13974800,454.7539001464844,454.2795654296875,71.23970642881511,15.281288400042058,16.222359097922315,-0.12862566509649948,-0.16371369291758292,0.9502023714391765,1.6322621280942828,0,HOLD
2025-05-30,458.7458190917969,460.0611980570071,453.942742633105,458.1080789456966,34770500,455.85003662109375,455.0000274658203,71.86826818690575,14.84342830552049,15.946572939441952,-0.09699369514223552,-0.1428813573031299,0.985458034253668,1.5762034263004348,2,SELL
2025-06-02,460.3502197265625,460.4897130383124,455.2880448481698,455.5371682861151,16626500,458.19976806640625,455.7673278808594,65.96178586554615,14.459206022209685,15.649099555995498,-0.06667818623882442,-0.09822414973230345,0.654166881934503,1.527011909027762,1,BUY
2025-06-03,461.3467102050781,462.5126212670428,459.24409259023946,459.85196958801225,15743800,458.6541748046875,456.17589416503904,66.93095160937952,14.07289200910185,15.333858046616768,-0.04784927572918862,-0.08958804109380787,0.7085268238751927,1.4775525901024789,2,SELL
2025-06-04,462.2435302734375,464.0571561158632,461.3965045417047,462.3730793208357,14162700,459.95160522460935,456.7438934326172,64.5616930170479,13.681390699338351,15.003364577161085,-0.03090365991604229,-0.06493006595084465,0.5756364897490515,1.4274291478191314,2,SELL
2025-06-05,466.0401611328125,468.00325491639626,462.4029652503908,463.3296970825432,20131700,461.7452880859375,458.2495941162109,66.85201078959116,13.521610759395799,14.707013813608027,0.040834529490222676,-0.03084069458274281,0.704099079283775,1.4069727140907609,2,SELL
2025-06-06,468.730712890625,471.6803257365932,467.1363168836836,468.4417212017894,15285600,463.7422668457031,459.79615173339846,68.00808449912404,13.456965524914267,14.457004155869276,0.09167310683905833,0.0071123639113629894,0.7689425801289408,1.398696262394122,2,SELL
2025-06-09,471.0924072265625,471.77001565920176,466.9768832876908,468.05311353771793,16469900,465.8907043457031,462.0452362060547,66.3294791220714,13.441359085666875,14.253875141828797,0.13629784963511674,0.047943931953679235,0.6747905824768249,1.3966981887290866,1,BUY
2025-06-10,469.2688293457031,471.1422119678432,465.3226923748716,469.53787169847936,15375900,467.4751281738281,463.0646514892578,64.61152292548384,13.130483336949624,14.029196780852963,0.10184093763611857,0.07805628539470491,0.5784314202825777,1.3568971401514085,1,BUY
2025-06-11,470.9628601074219,473.8028733097887,468.01324719222674,468.37197033665615,16399200,469.218994140625,464.5852996826172,75.23288661146512,12.872420935476953,13.797841611777763,0.13385002783885286,0.11119887477882533,1.1741775214779997,1.3238577209639444,2,SELL
2025-06-12,477.1909484863281,478.7355320169793,471.8597009390277,473.3544415367432,18950600,471.44915161132815,466.5972198486328,77.47774268140154,13.020368600612187,13.642347009544649,0.25153115100142576,0.15358355039079705,1.300090190599257,1.3427992827657214,2,SELL
2025-06-13,473.2946472167969,477.4998519181197,471.1023792861798,474.7395752703882,16814500,472.3619384765625,468.05210266113284,78.86767382212471,12.6770856888254,13.449294745400799,0.1779096668986713,0.1709312828689115,1.3780506185157633,1.2988491840388519,1,BUY
2025-06-16,477.46002197265625,479.00457509504827,473.3345233196989,473.5437784887318,15626100,473.6354614257813,469.76308288574216,75.21185959011298,12.595944234886417,13.278624643297924,0.25661535471818864,0.19513489081863195,1.1729981281005917,1.288460741185993,2,SELL
2025-06-17,476.3638610839844,477.06138843382047,472.4177241014044,473.7331030955977,15414100,475.0544677734375,471.2647979736328,80.0930868988942,12.301385312790728,13.083176777196485,0.23590314951206337,0.22210344551794475,1.4467833240724755,1.2507487163153042,1,BUY
2025-06-18,478.5561218261719,479.313466764918,472.7963894918646,476.3239856832242,17526500,476.5731201171875,472.89605712890625,80.59018190993024,12.105300002117701,12.88760142218073,0.2773264066513828,0.2509657961827652,1.4746650936365175,1.2256441495947763,1,BUY
2025-06-20,475.7261047363281,481.76485435953526,475.1979642712812,480.53918652379775,37576200,476.2801513671875,473.8646514892578,73.4066200054221,11.587963423886436,12.62767382252187,0.22385260065497922,0.24539785508608575,1.0717432915184775,1.1594101690859915,1,BUY
2025-06-23,484.2959289550781,486.0397928967888,470.8532389300749,476.5332346653025,24864000,478.48040771484375,475.4211730957031,77.69069679736991,11.73421888091167,12.448982834199832,0.38578134636514017,0.28721425270987716,1.3120346628979622,1.1781350795167058,2,SELL
2025-06-24,488.3915100097656,490.1254297173699,485.0931183138473,487.23560408546166,22305600,480.6667053222656,477.1510833740234,79.18278043509528,12.041796216209548,12.367545510601776,0.46316826658794247,0.3287653611401662,1.3957247648578077,1.2175138361874873,2,SELL
2025-06-25,490.5439453125,492.8259244123759,487.6740689863978,490.314771223071,17495100,483.5027221679687,479.2785949707031,79.73199306156206,12.31725140372697,12.357486689226816,0.5038390131397179,0.3826645389400704,1.4265297811079085,1.2527800328740801,2,SELL
2025-06-26,495.705810546875,496.29373818928514,491.0820651135433,491.2514824256969,21578900,486.9326599121094,481.7528900146484,80.2971859482845,12.804469060464555,12.446883163474364,0.601373611468871,0.44785132532821903,1.458231120845732,1.3151579240532096,2,SELL
